tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
140	SP2	259.75	260.67	0.92	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	ha fatto [i soldi]	ha fatto [i soldi]	ha fatto i soldi
141	SP1	259.91	261.977	2.067	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	2	[scusa?] (( ride)) infatti	[scusa?] {_ride} infatti	scusa {_ride} infatti
142	SP3	262.02	264.52	2.5	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	infatti quando fabiana le ha portate che non erano md ho detto oh oh	infatti quando fabiana le ha portate che non erano md ho detto oh oh	infatti quando fabiana le ha portate che non erano md ho detto oh oh
143	SP1	264.53	265.449	0.919	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	2	ma: scusami ((ride))	ma: scusami {ride}	ma scusami {ride}
144	SP3	265.81	266.598	0.788	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	qualcosa non va	qualcosa non va	qualcosa non va
145	SP2	267.54	269.98	2.44	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	9	vabbè ma: le raga:- loro vanno anche alla conad no?	vabbè ma: le raga:- loro vanno anche alla conad no?	vabbè ma le raga:- loro vanno anche alla conad no
146	SP1	270.87	272.66	1.79	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	1	0	4	sì però: in genere: ((ride))	sì pero': in genere: {ride}	sì pero' in genere {ride}
147	SP1	273.14	274.02	0.88	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[per il pane]	[per il pane]	per il pane
148	SP3	273.15	275.13	1.98	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	[miri mangiati un (attimo)] di: questo [dai]	[miri mangiati un (attimo)] di: questo [dai]	miri mangiati un attimo di questo dai
149	SP1	274.78	275.48	0.7	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[perchè:]	[perché:]	perché
150	SP1	276.91	280.531	3.621	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	15	no sul pane abbiamo i vizi ma su tutto il resto no siamo abbastanza: [(cheap)]	no sul pane abbiamo i vizi ma su tutto il resto no siamo abbastanza: [(cheap)]	no sul pane abbiamo i vizi ma su tutto il resto no siamo abbastanza cheap
151	SP2	280.19	282.48	2.29	True	0	0	0	0	0	0	0	False	False	False	False	True	150=0.341,152=0.630	0	0	0	7	[beh] il pane della conad al x	[beh] il pane della conad al x	beh il pane della conad al x
152	SP3	281.85	283.07	1.22	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[m:h] buo[no]	[m:h] buo[no]	mh buono
153	SP1	282.835	283.646	0.811	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[è] buonissimo	[è] buonissimo	è buonissimo
154	SP2	283.87	285.52	1.65	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	mamma mia mai mangiato un pane così	mamma mia mai mangiato un pane così	mamma mia mai mangiato un pane così
155	SP3	286.42	286.88	0.46	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	è vero	è vero	è vero
156	SP2	289.06	293.42	4.36	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	è più buono anche di quello al villaggio della paninoteca: [x]	è più buono anche di quello al villaggio della paninoteca: [x]	è più buono anche di quello al villaggio della paninoteca x
157	SP1	292.02	293.42	1.4	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	[pure secondo me lo sai?]	[pure secondo me lo sai?]	pure secondo me lo sai
158	SP2	293.65	294.2	0.55	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	°come si chiama°	°come si chiama°	come si chiama
159	SP3	294.45	295.94	1.49	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[michele,] la panetteria	[michele,] la panetteria	michele la panetteria
160	SP2	294.455	295.04	0.585	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[(°panetteria°)]	[(°panetteria°)]	panetteria
161	SP2	297.34	298.46	1.12	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	è molto molto buono	è molto molto buono	è molto molto buono
162	SP2	300.52	303.82	3.3	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	e poi quando c'è la polacca là mi fa ridere tantissimo	e poi quando c'è la polacca là mi fa ridere tantissimo	e poi quando c' è la polacca là mi fa ridere tantissimo
163	SP3	303.92	304.321	0.401	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	1	perchè?	perché?	perché
164	SP1	304.46	308.08	3.62	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	13	io trovo sempre e solo lei in realtà pensavo fosse [l'unica (.) commessa]	io trovo sempre e solo lei in realtà pensavo fosse [l'unica {P} commessa]	io trovo sempre e solo lei in realtà pensavo fosse l' unica {P} commessa
165	SP2	307.06	310.16	3.1	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	[mh no c'è anche un'altra] signora fa amore cosa ti do?	[mh no c'è anche un'altra] signora fa amore cosa ti do?	mh no c' è anche un' altra signora fa amore cosa ti do
166	SP3	310.475	311.181	0.706	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((ride))	{ride}	{ride}
167	SP2	311.22	311.82	0.6	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	tesoro	tesoro	tesoro
168	SP1	312.08	312.78	0.7	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	è vero	è vero	è vero
169	SP2	313.26	314.2	0.94	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	niente più caro?	niente più caro?	niente più caro
170	SP3	314.245	315.17	0.925	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	io non l'ho mai vista	io non l'ho mai vista	io non l' ho mai vista
171	SP2	315.88	316.33	0.45	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[vabbè così]	[vabbè così]	vabbè così
172	SP1	315.88	316.33	0.45	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[no:?]	[no:?]	no
173	SP3	316.43	318.93	2.5	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	io non ci sto da sei mesi raga: [e:h]	io non ci sto da sei mesi raga: [e:h]	io non ci sto da sei mesi raga eh
174	SP1	317.885	319.85	1.965	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[ah vero] giusto [x]	[ah vero] giusto [x]	ah vero giusto x
175	SP2	319.05	319.85	0.8	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[signora bella]	[signora bella]	signora bella
176	SP2	321.34	322.32	0.98	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	fa ridere un sacco	fa ridere un sacco	fa ridere un sacco
177	SP1	322.34	323.235	0.895	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	no è vero x	no è vero x	no è vero x
178	SP3	323.48	327.48	4.0	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	18	poi anche quando stavo qua: sei mesi fa non andavo a fare io la spesa devo ammettere quindi	poi anche quando stavo qua: sei mesi fa non andavo a fare io la spesa devo ammettere quindi	poi anche quando stavo qua sei mesi fa non andavo a fare io la spesa devo ammettere quindi
179	SP3	329.515	330.02	0.505	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 in più	in più	in più
180	SP3	330.353	332.198	1.845	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 in realtà ancora agiuggendo	in realtà ancora agiuggendo	in realtà ancora agiuggendo
181	SP3	332.76	339.78	7.02	True	1	0	1	0	0	0	0	False	False	False	False	False	_	0	0	1	21	e::h non compro pane, non noi quando stavamo qua non comprovamo pane perchè zio michele [ce lo portava: che lavora]va nel pannet[i:- ]	e::h non compro pane, non noi quando stavamo qua non comprovamo pane perché zio michele [ce lo portava: che lavora]va nel pannet[i:-]	eh non compro pane non noi quando stavamo qua non comprovamo pane perché zio michele ce lo portava che lavorava nel panneti:-
182	SP1	337.37	338.38	1.01	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[te lo portava]	[te lo portava]	te lo portava
183	SP1	339.02	339.78	0.76	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[giustamente]	[giustamente]	giustamente
184	SP3	339.855	340.133	0.278	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	nella	nella	nella
185	SP3	340.54	341.54	1.0	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	come si dice panettificio?	come si dice panettificio?	come si dice panettificio
186	SP1	341.56	343.4	1.84	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	ma quindi non le apriamo quello di roberto?	ma quindi non le apriamo quello di roberto?	ma quindi non le apriamo quello di roberto
187	SP2	345.16	349.01	3.85	True	0	0	1	2	0	0	0	False	False	False	False	False	_	0	0	0	12	[apri]le dai *amò queste [*so] veramente brutte tu le- le mangi [però?]	[apri]le dai amò queste [so] veramente brutte tu le- le mangi [pero'?]	aprile dai amò queste so veramente brutte tu le- le mangi pero'
188	SP1	345.16	345.541	0.381	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[x]	[x]	x
189	SP3	346.44	346.72	0.28	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[eh]	[eh]	eh
190	SP1	348.61	349.409	0.799	True	0	0	0	0	0	0	0	False	False	False	False	True	187=0.400,191=0.339	0	0	0	1	[no:]	[no:]	no
191	SP3	349.07	349.457	0.387	True	0	0	0	1	0	0	0	False	False	False	False	False	_	0	0	0	1	[*amò]	[amò]	amò
192	SP2	349.52	349.799	0.279	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	no?	no?	no
193	SP3	349.84	352.73	2.89	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	15	riportagliele a tua mamma siccome le ha comprate vuole [dire che a lei le pia]cciono	riportagliele a tua mamma siccome le ha comprate vuole [dire che a lei le pia]cciono	riportagliele a tua mamma siccome le ha comprate vuole dire che a lei le piacciono
194	SP1	351.74	352.228	0.488	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[papà]	[papà]	papà
195	SP2	353.14	354.06	0.92	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	madonna dai	madonna dai	madonna dai
196	SP3	353.14	354.871	1.731	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((ride))	{ride}	{ride}
197	SP1	355.55	356.87	1.32	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	sei un genio [del male eh]	sei un genio [del male eh]	sei un genio del male eh
198	SP3	356.11	362.95	6.84	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	32	[sì facciamo finta] che: cioè dici mamma marco ha detto che non se le mangiava ma se se lei le ha [comprate vuole dire che le piacciono bra- non se ne acco-]	[sì facciamo finta] che: cioè dici mamma marco ha detto che non se le mangiava ma se se lei le ha [comprate vuole dire che le piacciono bra- non se ne acco-]	sì facciamo finta che cioè dici mamma marco ha detto che non se le mangiava ma se se lei le ha comprate vuole dire che le piacciono bra- non se ne acco-
199	SP1	360.62	363.47	2.85	True	0	0	0	1	0	0	0	False	False	False	False	False	_	0	0	0	12	[*amò io le metto nel mobile quella non se ne accorge] nemmeno	[amò io le metto nel mobile quella non se ne accorge] nemmeno	amò io le metto nel mobile quella non se ne accorge nemmeno
200	SP3	363.55	364.989	1.439	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	6	mettile in frigo perchè sono aperte	mettile in frigo perché sono aperte	mettile in frigo perché sono aperte
201	SP2	365.3	367.61	2.31	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	7	se voi le mangiate perchè sono brutte	se voi le mangiate perché sono brutte	se voi le mangiate perché sono brutte
202	SP2	368.555	370.515	1.96	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	 cioè magari a voi piacciono non lo so	cioè magari a voi piacciono non lo so	cioè magari a voi piacciono non lo so
203	SP2	370.97	372.04	1.07	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	tua madre non le fa	tua madre non le fa	tua madre non le fa
204	SP1	372.71	373.09	0.38	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	no	no	no
205	SP2	373.13	373.686	0.556	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	no?	no?	no
206	SP2	375.36	376.74	1.38	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	ma quella è stressante mamma[mia]	ma quella è stressante mamma[mia]	ma quella è stressante mammamia
207	SP1	376.43	379.22	2.79	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	[ha tan]te: qualità ma: queste cose: si soccia	[ha tan]te: qualità ma: queste cose: si soccia	ha tante qualità ma queste cose si soccia
208	SP2	379.29	383.66	4.37	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	20	e:h si socc- ma: pure mia mamma io a volte la aiuto a mia mamma a farle ma: ti uccidi	e:h si socc- ma: pure mia mamma io a volte la aiuto a mia mamma a farle ma: ti uccidi	eh si socc- ma pure mia mamma io a volte la aiuto a mia mamma a farle ma ti uccidi
209	SP2	384.5	386.2	1.7	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	è proprio: fisicamente stancante	è proprio: fisicamente stancante	è proprio fisicamente stancante
210	SP2	387.82	391.13	3.31	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	tagliarle, strizzarle:, poi ci vuole un sacco di aceto	tagliarle, strizzarle:, poi ci vuole un sacco di aceto	tagliarle strizzarle poi ci vuole un sacco di aceto
211	SP1	402.66	406.83	4.17	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	16	è un po' impressionante quando passa la gente e parla sembra che stiano incortati di mar[co]	è un po' impressionante quando passa la gente e parla sembra che stiano incortati di mar[co]	è un po' impressionante quando passa la gente e parla sembra che stiano incortati di marco
212	SP2	406.545	406.83	0.285	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mhmh]	[mhmh]	mhmh
213	SP3	407.9	413.0	5.1	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	11	adesso preparatevi ad avere un orgasmo [perché queste melanzane (.) sono spettacolari]	adesso preparatevi ad avere un orgasmo [perché queste melanzane {P} sono spettacolari]	adesso preparatevi ad avere un orgasmo perché queste melanzane {P} sono spettacolari
214	SP1	409.47	413.0	3.53	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[tan tan ta:n]	[tan tan ta:n]	tan tan tan
215	SP3	413.16	416.18	3.02	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	10	io ho portato anche un fazzoletto perchè farò una cosa	io ho portato anche un fazzoletto perché farò una cosa	io ho portato anche un fazzoletto perché farò una cosa
216	SP3	416.505	417.618	1.113	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	non ortodossa ma	non ortodossa ma	non ortodossa ma
217	SP3	418.036	420.516	2.48	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	devo togliermi quest'olio acetoso [di que]ste	devo togliermi quest'olio acetoso [di que]ste	devo togliermi quest' olio acetoso di queste
218	SP2	419.471	420.168	0.697	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[e:h]	[e:h]	eh
219	SP1	420.62	422.1	1.48	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	vabbè io la metto da quest'altro lato	vabbè io la metto da quest'altro lato	vabbè io la metto da quest' altro lato
220	SP3	422.14	425.49	3.35	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	14	e:h a me era: abbastanza perchè sono: grasso e ne avevo messe comunque tante	e:h a me era: abbastanza perché sono: grasso e ne avevo messe comunque tante	eh a me era abbastanza perché sono grasso e ne avevo messe comunque tante
221	SP1	425.71	426.096	0.386	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	x	x	x
222	SP2	433.54	436.07	2.53	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	ma non possiamo fare una dieta vegana noi mi sa	ma non possiamo fare una dieta vegana noi mi sa	ma non possiamo fare una dieta vegana noi mi sa
223	SP3	436.14	437.86	1.72	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	no: io non ce la farei devo ammettere	no: io non ce la farei devo ammettere	no io non ce la farei devo ammettere
224	SP3	438.24	439.45	1.21	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	vegetariano forse sì	vegetariano forse sì	vegetariano forse sì
225	SP3	439.735	440.434	0.699	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	ma vegano no	ma vegano no	ma vegano no
226	SP3	440.98	442.14	1.16	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	a me il formaggio piace assai	a me il formaggio piace assai	a me il formaggio piace assai
227	SP3	447.25	451.18	3.93	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	no ma anche vegetariano lo: sarebbe molto difficile [magari lo] farei ma sarebbe difficile	no ma anche vegetariano lo: sarebbe molto difficile [magari lo] farei ma sarebbe difficile	no ma anche vegetariano lo sarebbe molto difficile magari lo farei ma sarebbe difficile
228	SP2	449.52	449.914	0.394	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[(sì)]	[(sì)]	sì
229	SP2	451.65	453.87	2.22	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	gran parte dei formaggi non sono vegetariani	gran parte dei formaggi non sono vegetariani	gran parte dei formaggi non sono vegetariani
230	SP3	454.98	455.63	0.65	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	in che senso?	in che senso?	in che senso
231	SP1	456.98	458.38	1.4	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	5	perchè che ci mettono [scusa?]	perché che ci mettono [scusa?]	perché che ci mettono scusa
232	SP2	458.08	458.56	0.48	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[il ca]glio	[il ca]glio	il caglio
233	SP3	459.79	464.71	4.92	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	17	ma chi no e:h ormai è solamente caglio: finto che utilizzano quasi [nessuno] utilizza quello vero sì:	ma chi no e:h ormai è solamente caglio: finto che utilizzano quasi [nessuno] utilizza quello vero sì:	ma chi no eh ormai è solamente caglio finto che utilizzano quasi nessuno utilizza quello vero sì
234	SP2	462.96	463.35	0.39	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[(vegano?)]	[(vegano?)]	vegano
