tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
127	SP2	303.38	304.11	0.73	True	0	0	0	0	0	0	False	False	False	False	True	128=0.010	0	0	1	2	è l'unico modo	è l'unico modo	è l'unico modo
128	SP1	304.1	304.51	0.41	True	0	0	0	0	0	0	False	False	False	False	True	127=0.010	0	0	0	2	sì sì	sì sì	sì sì
129	SP1	304.947	305.173	0.226	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[o]	[o]	o
130	SP2	304.98	310.307	5.327	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	[pe]rché dove abitavo io prima e:h non è in specifico però in centro bologna	[pe]rché dove abitavo io prima e:h non è in specifico però in centro bologna	perché dove abitavo io prima eh non è in specifico però in centro bologna
131	SP2	310.873	317.52	6.647	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	13	che ehm: è (il) morto proprietario poi il figli hanno venduto il e:h l'appartamento	che ehm: è (il) morto proprietario poi il figli hanno venduto il e:h l'appartamento	che ehm è il morto proprietario poi il figli hanno venduto il eh l'appartamento
132	SP2	318.033	321.186	3.153	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	da una persona che: m:h da salerno	da una persona che: m:h da salerno	da una persona che mh da salerno
133	SP2	322.266	324.46	2.194	True	0	0	0	0	0	0	False	False	False	False	True	134=0.114	0	0	0	7	che lui ha comprato per suo figli	che lui ha comprato per suo figli	che lui ha comprato per suo figli
134	SP1	324.346	324.613	0.267	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mh]mh	[mh]mh	mhmh
135	SP2	325.133	329.973	4.84	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	che devono venire studiare in bologna in università di bologna allora dopo	che devono venire studiare in bologna in università di bologna allora dopo	che devono venire studiare in bologna in università di bologna allora dopo
136	SP2	330.547	339.047	8.5	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	24	quando: cioè in tempo cioè m:h io devo lasciare casa ho cercato due anni in bologna cioè ancora e sto cercando altri due anni	quando: cioè in tempo cioè m:h io devo lasciare casa ho cercato due anni in bologna cioè ancora e sto cercando altri due anni	quando cioè in tempo cioè mh io devo lasciare casa ho cercato due anni in bologna cioè ancora e sto cercando altri due anni
137	SP2	339.44	343.72	4.28	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	come matto che non lo tro[vo: appa]rtamento [in bologna] allora ho trasferito valsamoggi[a]	come matto che non lo tro[vo: appa]rtamento [in bologna] allora ho trasferito valsamoggi[a]	come matto che non lo trovo appartamento in bologna allora ho trasferito valsamoggia
138	SP1	340.533	341.106	0.573	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mhmhmh]	[mhmhmh]	mhmhmh
139	SP1	341.4	341.84	0.44	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mhmhmh]	[mhmhmh]	mhmhmh
140	SP1	343.647	344.147	0.5	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[o]kay	[o]kay	okay
141	SP2	344.44	349.667	5.227	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	15	beh da venti- venti chilometri lo faccio ogni giorno avanti indietro se vado il treno	beh da venti- venti chilometri lo faccio ogni giorno avanti indietro se vado il treno	beh da venti- venti chilometri lo faccio ogni giorno avanti indietro se vado il treno
142	SP2	350.026	353.906	3.88	True	0	0	0	0	0	0	False	False	False	False	False	_	2	0	1	8	con il tutto traffico [(.) ci] vuole (.) un'ora e mezza	con il tutto traffico [{P} ci] vuole {P} un'ora e mezza	con il tutto traffico {P} ci vuole {P} un'ora e mezza
143	SP1	351.427	351.713	0.286	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mhmh]	[mhmh]	mhmh
144	SP1	354.28	355.95	1.67	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	°mamma° così tanto?	°mamma° così tanto?	mamma così tanto
145	SP2	355.96	360.74	4.78	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	15	eh così tanto perché la mattina alle nove ci [sono un bel] traffico [dalle otto]	eh così tanto perché la mattina alle nove ci [sono un bel] traffico [dalle otto]	eh così tanto perché la mattina alle nove ci sono un bel traffico dalle otto
146	SP1	358.126	358.733	0.607	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	1	[c'è casi-]	[c'è casi-]	c'è casi-
147	SP1	359.06	359.93	0.87	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[casino] sì	[casino] sì	casino sì
148	SP2	361.127	364.74	3.613	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	2	6	per: a::- arrivare [qui ci vuole] un'ora proprio	per: a::- arrivare [qui ci vuole] un'ora proprio	per a::- arrivare qui ci vuole un'ora proprio
149	SP1	363.086	363.686	0.6	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[mhmh sì]	[mhmh sì]	mhmh sì
150	SP1	364.8	367.86	3.06	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	11	°sì sì° quindi come ti sposti per venire (.) comunque in macchina	°sì sì° quindi come ti sposti per venire {P} comunque in macchina	sì sì quindi come ti sposti per venire {P} comunque in macchina
151	SP2	368.42	370.08	1.66	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	beh e:h sì [sì]	beh e:h sì [sì]	beh eh sì sì
152	SP1	369.84	370.547	0.707	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[alla] fi[ne]	[alla] fi[ne]	alla fine
153	SP2	370.34	373.04	2.7	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	2	7	[con] la macchina un'ora un'ora e mezza la mattina	[con] la macchina un'ora un'ora e mezza la mattina	con la macchina un'ora un'ora e mezza la mattina
154	SP2	373.833	379.889	6.056	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	19	se vengo il treno devo alzare alle sei sei e mezza per aprire il negozio alle no[ve] allora poi	se vengo il treno devo alzare alle sei sei e mezza per aprire il negozio alle no[ve] allora poi	se vengo il treno devo alzare alle sei sei e mezza per aprire il negozio alle nove allora poi
155	SP1	378.533	379.04	0.507	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[°eh certo°]	[°eh certo°]	eh certo
156	SP1	380.44	383.74	3.3	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	però se prendi la macchina come fai qui par- a parcheggiare in [centro]	però se prendi la macchina come fai qui par- a parcheggiare in [centro]	però se prendi la macchina come fai qui par- a parcheggiare in centro
157	SP2	383.6	385.55	1.95	True	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	5	[eh] a parcheggiare devi comprare ((ride))	[eh] a parcheggiare devi comprare {ride}	eh a parcheggiare devi comprare {ride}
158	SP2	385.86	389.54	3.68	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	abbonamenti così che in [giro ti trovi] non è che non trovi	abbonamenti così che in [giro ti trovi] non è che non trovi	abbonamenti così che in giro ti trovi non è che non trovi
159	SP1	387.72	388.506	0.786	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[°ah okay°]	[°ah okay°]	ah okay
160	SP2	390.04	391.366	1.326	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[trovi] però è difficile	[trovi] però è difficile	trovi però è difficile
161	SP1	390.04	390.7	0.66	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[sì sì sì]	[sì sì sì]	sì sì sì
162	SP1	391.78	396.72	4.94	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	16	cioè quindi c'è tipo un abbonamento e puoi sia entrare in centro con la macchina sia parche[ggiare]	cioè quindi c'è tipo un abbonamento e puoi sia entrare in centro con la macchina sia parche[ggiare]	cioè quindi c'è tipo un abbonamento e puoi sia entrare in centro con la macchina sia parcheggiare
163	SP2	396.413	400.44	4.027	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	[beh no] perché abbonamento è dato soltanto il parcheggi[o]	[beh no] perché abbonamento è dato soltanto il parcheggi[o]	beh no perché abbonamento è dato soltanto il parcheggio
164	SP1	400.28	400.673	0.393	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[o]kay	[o]kay	okay
165	SP2	400.733	404.45	3.717	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	perché come io ho un nego[zio va]do lo faccio	perché come io ho un nego[zio va]do lo faccio	perché come io ho un negozio vado lo faccio
166	SP1	402.18	402.81	0.63	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mhmh]	[mhmh]	mhmh
167	SP1	404.45	406.3	1.85	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	4	già (.) [puoi già] entrare	già {P} [puoi già] entrare	già {P} puoi già entrare
168	SP2	404.7	405.67	0.97	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[(esattamente che)]	[(esattamente che)]	esattamente che
169	SP2	406.366	406.659	0.293	True	0	0	0	0	0	0	False	False	False	False	True	_	0	0	0	1	s[ì]	s[ì]	sì
