tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
129	SP2	232.149	232.689	0.54	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	2	[quale li:-]	[quale li:-]	quale li-
130	SP2	235.215	235.703	0.488	True	0	0	0	0	0	0	0	0	False	False	False	False	True	131=0.178	0	0	0, 	1	[e][:]	[e][:]	e
131	SP1	235.525	238.48	2.955	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0, 	9	[p]erò eh tutti quanti lo sanno anche italiano °tranquilla[mente°] ((ride))	[p]erò eh tutti quanti lo sanno anche italiano °tranquilla[mente°] {ride}	però eh tutti quanti lo sanno anche italiano tranquillamente {ride}
132	SP2	238.083	242.709	4.626	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	16	[okay] e lo mi- mischiate un po' [con l'italiano] quando parlate fra di [voi o]	[okay] e lo mi- mischiate un po' [con l'italiano] quando parlate fra di [voi o]	okay e lo mi- mischiate un po' con l' italiano quando parlate fra di voi o
133	SP1	240.036	240.723	0.687	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	2	[sì sì]	[sì sì]	sì sì
134	SP1	242.04	243.007	0.967	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	2	[sì: sì]::	[sì: sì]::	sì sì
135	SP2	243.236	244.836	1.6	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	4	tu hai fratelli anch[e:]	tu hai fratelli anch[e:]	tu hai fratelli anche
136	SP1	244.473	247.207	2.734	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	8	[sì] (.) ho una sorella che studia in università	[sì] {P} ho una sorella che studia in università	sì {P} ho una sorella che studia in università
137	SP2	247.309	248.396	1.087	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	5	ch- ah che cosa studia?	ch- ah che cosa studia?	ch- ah che cosa studia
138	SP1	248.607	249.26	0.653	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	chimica	chimica	chimica
139	SP2	249.336	253.396	4.06	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	10	chimic[a okay] e è più grande più picco[la di te]	chimic[a okay] e è più grande più picco[la di te]	chimica okay e è più grande più piccola di te
140	SP1	249.713	250.293	0.58	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[industriale]	[industriale]	industriale
141	SP1	252.86	254.82	1.96	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	6	[no più c-] sì più: piccola [x]	[no più c-] sì più: piccola [x]	no più c- sì più piccola x
142	SP2	254.572	255.539	0.967	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	[più pi]ccola okay	[più pi]ccola okay	più piccola okay
143	SP2	255.983	259.849	3.866	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	12	sono curiosa di sapere se tu con la tua sorella parli [prevalentemente]	sono curiosa di sapere se tu con la tua sorella parli [prevalentemente]	sono curiosa di sapere se tu con la tua sorella parli prevalentemente
144	SP1	259.073	261.467	2.394	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	10	[tutti due lingue] n[oi parliamo di tutti e due lingue]	[tutti due lingue] n[oi parliamo di tutti e due lingue]	tutti due lingue noi parliamo di tutti e due lingue
145	SP2	259.895	261.467	1.572	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	5	[tutti e du- okay okay]	[tutti e du- okay okay]	tutti e du- okay okay
146	SP1	261.54	264.92	3.38	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	12	sì dipende qual è argomento che parliamo però parliamo tutti due lingue	sì dipende qual è argomento che parliamo però parliamo tutti due lingue	sì dipende qual è argomento che parliamo però parliamo tutti due lingue
147	SP2	265.176	269.816	4.64	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	15	ah tipo ci sono alcuni argomenti che sono più legati a una [lingua] (.) per esempio?	ah tipo ci sono alcuni argomenti che sono più legati a una [lingua] {P} per esempio?	ah tipo ci sono alcuni argomenti che sono più legati a una lingua {P} per esempio
148	SP1	268.367	269.134	0.767	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	2	[sì, sì]	[sì, sì]	sì sì
149	SP1	269.913	278.92	9.007	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	21	no esempio è quando noi parliamo qualche argomenti di proprio cioè proprio ital- c'è un posto qui allora parliamo come:	no esempio è quando noi parliamo qualche argomenti di proprio cioè proprio ital- c'è un posto qui allora parliamo come:	no esempio è quando noi parliamo qualche argomenti di proprio cioè proprio ital- c' è un posto qui allora parliamo come
150	SP1	279.173	281.22	2.047	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	6	come italiano cioè proprio le cose	come italiano cioè proprio le cose	come italiano cioè proprio le cose
151	SP1	281.267	289.63	8.363	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	22	però eh quando noi parliamo la roba di per la famiglia (.) allora vabbè utilizziamo [il lingua] bangla [per per] la fa[miglia assolutamente]	però eh quando noi parliamo la roba di per la famiglia {P} allora vabbè utilizziamo [il lingua] bangla [per per] la fa[miglia assolutamente]	però eh quando noi parliamo la roba di per la famiglia {P} allora vabbè utilizziamo il lingua bangla per per la famiglia assolutamente
152	SP2	286.636	287.036	0.4	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[mhmh]	[mhmh]	mhmh
153	SP2	288.129	288.556	0.427	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[mhmh]	[mhmh]	mhmh
154	SP2	288.756	289.896	1.14	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	2	[mhmhmh mhmh]mh	[mhmhmh mhmh]mh	mhmhmh mhmhmh
