tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
141	SP1	278.34	281.478	3.138	True	0	0	0	0	0	0	0	False	False	False	False	True	140=0.830,142=0.928	0	0	0	11	(è magari) anche con una famiglia poi diventa [un po' più]	(è magari) anche con una famiglia poi diventa [un po' più]	è magari anche con una famiglia poi diventa un po' più
142	SP2	280.55	281.858	1.308	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[eh esatto infatti] mh	[eh esatto infatti] mh	eh esatto infatti mh
143	SP2	281.88	285.68	3.8	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	16	quello che penso anch'io con una famiglia dopo ti devi muovere sempre [a piedi, sempre]	quello che penso anch'io con una famiglia dopo ti devi muovere sempre [a piedi, sempre]	quello che penso anch' io con una famiglia dopo ti devi muovere sempre a piedi sempre
144	SP1	284.78	285.689	0.909	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[esatto]	[esatto]	esatto
145	SP2	285.72	288.068	2.348	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	cioè metti che devi portare all'asilo devi andare eh	cioè metti che devi portare all'asilo devi andare eh	cioè metti che devi portare all' asilo devi andare eh
146	SP2	289.16	291.086	1.926	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	a forlì ad esempio::	a forlì ad esempio::	a forlì ad esempio
147	SP2	291.45	292.67	1.22	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	con la macchina vai [ovunque]	con la macchina vai [ovunque]	con la macchina vai ovunque
148	SP1	292.34	293.94	1.6	True	0	0	0	0	0	0	0	False	False	False	False	True	147=0.330,149=1.020	0	0	0	3	[eh esatto infatti]	[eh esatto infatti]	eh esatto infatti
149	SP2	292.92	295.466	2.546	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	[in piazza c'hai il parcheggio] dietro alla piazza c(io)è	[in piazza c'hai il parcheggio] dietro alla piazza c(io)è	in piazza c' hai il parcheggio dietro alla piazza cioè
150	SP2	295.81	297.13	1.32	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	è è totalmente diverso	è è totalmente diverso	è è totalmente diverso
151	SP2	297.25	300.405	3.155	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	poi dal lato eh secondo me eh in m::h	poi dal lato eh secondo me eh in m::h	poi dal lato eh secondo me eh in mh
152	SP2	300.63	302.666	2.036	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	ambientale sicuramente	ambientale sicuramente	ambientale sicuramente
153	SP2	302.92	304.431	1.511	True	0	0	0	0	0	0	0	False	False	False	False	True	154=0.504,155=0.721	0	0	0	6	è [meglio non prendere la macchina]	è [meglio non prendere la macchina]	è meglio non prendere la macchina
154	SP1	303.04	303.544	0.504	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[ah beh]	[ah beh]	ah beh
155	SP1	303.637	304.358	0.721	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[eh sì]	[eh sì]	eh sì
156	SP2	304.64	305.444	0.804	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	quindi	quindi	quindi
157	SP2	306.02	310.489	4.469	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	17	però anch'io sono cresciuta a forlì quindi sono stata abituata a prendrere la macchina [praticamente sempre]	pero' anch'io sono cresciuta a forlì quindi sono stata abituata a prendrere la macchina [praticamente sempre]	pero' anch' io sono cresciuta a forlì quindi sono stata abituata a prendrere la macchina praticamente sempre
158	SP1	309.33	311.272	1.942	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	[anche io per ogni cosa] esatto	[anche io per ogni cosa] esatto	anche io per ogni cosa esatto
159	SP2	311.31	313.26	1.95	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	infatti quando quando torno a forlì	infatti quando quando torno a forlì	infatti quando quando torno a forlì
160	SP2	313.33	316.267	2.937	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	10	è strano perchè sono talmente abituata a prendere la macchina	è strano perché sono talmente abituata a prendere la macchina	è strano perché sono talmente abituata a prendere la macchina
161	SP2	317.0	317.603	0.603	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	che	che	che
162	SP2	317.87	320.621	2.751	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	las- la distanza che a bologna farei tranquillamente a piedi	las- la distanza che a bologna farei tranquillamente a piedi	las- la distanza che a bologna farei tranquillamente a piedi
163	SP2	320.91	322.53	1.62	True	0	0	0	0	0	0	0	False	False	False	False	True	164=0.210	0	0	0	9	a forlì mi vien da fare con la macchina	a forlì mi vien da fare con la macchina	a forlì mi vien da fare con la macchina
164	SP1	322.32	322.822	0.502	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mh]mh	[mh]mh	mhmh
165	SP2	323.08	325.79	2.71	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	11	>perchè dico< vabbè devo andare là c(io)è cosa vado a piedi:	>perché dico< vabbè devo andare là c(io)è cosa vado a piedi:	perché dico vabbè devo andare là cioè cosa vado a piedi
166	SP1	326.05	327.469	1.419	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	no no [è vero è vero]	no no [è vero è vero]	no no è vero è vero
167	SP2	326.39	327.71	1.32	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	[ho sempre preso la macchina]	[ho sempre preso la macchina]	ho sempre preso la macchina
168	SP2	328.21	331.928	3.718	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	14	e invece a bologna >direi< vabbè ma son solo dieci quin[dici minuti a piedi] ((ride))	e invece a bologna >direi< vabbè ma son solo dieci quin[dici minuti a piedi] {ride}	e invece a bologna direi vabbè ma son solo dieci quindici minuti a piedi {ride}
169	SP1	330.44	331.554	1.114	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[sì sì sì sì]	[sì sì sì sì]	sì sì sì sì
170	SP1	331.93	335.65	3.72	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	che se ci pensi da un fattore ambientale:: è [proprio::]	che se ci pensi da un fattore ambientale:: è [proprio::]	che se ci pensi da un fattore ambientale è proprio
171	SP2	334.64	335.251	0.611	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[sì]	[sì]	sì
172	SP1	336.22	336.818	0.598	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[una]	[una]	una
173	SP2	336.36	338.69	2.33	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	[infatti] un po' vorrei poi dopo	[infatti] un po' vorrei poi dopo	infatti un po' vorrei poi dopo
174	SP2	338.95	339.757	0.807	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	4	non lo faccio però	non lo faccio pero'	non lo faccio pero'
175	SP2	340.05	343.274	3.224	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	quando torno a forlì vorrei un po' portarmi dietro questo [queste cose]	quando torno a forlì vorrei un po' portarmi dietro questo [queste cose]	quando torno a forlì vorrei un po' portarmi dietro questo queste cose
176	SP1	342.44	343.14	0.7	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[queste co-]	[queste co-]	queste co-
177	SP2	343.41	344.96	1.55	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	questa camminata che mi è:	questa camminata che mi è:	questa camminata che mi è
178	SP1	344.96	348.009	3.049	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	beh dai una bella cosa anche che ti ha lascia[to comunque]	beh dai una bella cosa anche che ti ha lascia[to comunque]	beh dai una bella cosa anche che ti ha lasciato comunque
179	SP2	347.05	349.893	2.843	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	[sì no quello] quello sì sicuramente:	[sì no quello] quello sì sicuramente:	sì no quello quello sì sicuramente
180	SP2	350.44	351.867	1.427	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	2	perchè m:h	perché m:h	perché mh
181	SP2	351.94	353.364	1.424	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	c(io)è ti rendi conto che alla fine	c(io)è ti rendi conto che alla fine	cioè ti rendi conto che alla fine
182	SP2	353.72	357.16	3.44	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	se ci pensi ora che vai prendi la macchina pe- [trovi il parche]ggio	se ci pensi ora che vai prendi la macchina pe- [trovi il parche]ggio	se ci pensi ora che vai prendi la macchina pe- trovi il parcheggio
183	SP1	356.3	356.8	0.5	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[eh]	[eh]	eh
184	SP2	357.21	359.241	2.031	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	>alla fine< non è che guadagni chissà quanto tempo	>alla fine< non è che guadagni chissà quanto tempo	alla fine non è che guadagni chissà quanto tempo
185	SP2	359.3	361.313	2.013	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	[è proprio la sf]atica di::	[è proprio la sf]atica di::	è proprio la sfatica di
186	SP1	359.3	360.27	0.97	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[anche secondo me]	[anche secondo me]	anche secondo me
187	SP2	361.53	363.139	1.609	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	5	dire vado a piedi però	dire vado a piedi pero'	dire vado a piedi pero'
188	SP2	364.03	365.23	1.2	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	°sì no secondo me°	°sì no secondo me°	sì no secondo me
189	SP2	365.27	367.078	1.808	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	quello è anche il bello di bologna che	quello è anche il bello di bologna che	quello è anche il bello di bologna che
190	SP2	367.34	369.159	1.819	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	c(io)è cam[mini] cam[mini tutto il te-]	c(io)è cam[mini] cam[mini tutto il te-]	cioè cammini cammini tutto il te-
191	SP1	367.66	368.046	0.386	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[eh]	[eh]	eh
192	SP1	368.43	369.8	1.37	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[sembra tutto] vicino	[sembra tutto] vicino	sembra tutto vicino
193	SP2	369.85	372.37	2.52	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	[sembra tutto vici]no e ti abitui a camminare	[sembra tutto vici]no e ti abitui a camminare	sembra tutto vicino e ti abitui a camminare
194	SP1	369.85	370.637	0.787	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[sì sì sì]	[sì sì sì]	sì sì sì
195	SP2	372.42	375.7	3.28	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	9	un po' la f- la cultura della camminata [bolognese] ((ride))	un po' la f- la cultura della camminata [bolognese] {ride}	un po' la f- la cultura della camminata bolognese {ride}
196	SP1	374.18	375.393	1.213	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[mhmh è vero]	[mhmh è vero]	mhmh è vero
197	SP1	375.72	377.748	2.128	True	0	0	0	0	0	0	1	False	False	False	False	False	_	0	0	0	11	infatti poi c'è anche tutto il percorso di andare su	infatti poi c'è anche tutto il percorso di andare su	infatti poi c' è anche tutto il percorso di andare su
198	SP2	377.84	379.15	1.31	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	infatti sì sì sì	infatti sì sì sì	infatti sì sì sì
199	SP1	379.35	380.15	0.8	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	e invece	e invece	e invece
200	SP1	380.206	384.295	4.089	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	gli aspetti più negativi che proprio vorresti cambiare della città	gli aspetti più negativi che proprio vorresti cambiare della città	gli aspetti più negativi che proprio vorresti cambiare della città
201	SP2	385.46	387.081	1.621	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	allora e::h	allora e::h	allora eh
202	SP2	387.12	388.431	1.311	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	un po' ne abbiam parlato già	un po' ne abbiam parlato già	un po' ne abbiam parlato già
203	SP2	388.48	391.769	3.289	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	e::h la la questione::	e::h la la questione::	eh la la questione
204	SP2	392.44	394.773	2.333	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	immobiliare a [bologna è molto diffi]cile	immobiliare a [bologna è molto diffi]cile	immobiliare a bologna è molto difficile
205	SP1	393.18	394.28	1.1	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[mhmh sì]	[mhmh sì]	mhmh sì
206	SP2	395.26	398.517	3.257	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	sia per gli affitti che per le vendite è proprio	sia per gli affitti che per le vendite è proprio	sia per gli affitti che per le vendite è proprio
207	SP2	399.25	399.947	0.697	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	infatti devo-	infatti devo-	infatti devo-
208	SP2	400.04	402.9	2.86	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	7	devono fare qualcosa perchè non è possibile:	devono fare qualcosa perché non è possibile:	devono fare qualcosa perché non è possibile
209	SP2	402.95	404.768	1.818	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	continuare così io vedo anche	continuare così io vedo anche	continuare così io vedo anche
210	SP2	404.83	407.16299999999995	2.433	True	0	0	1	0	0	0	1	False	False	False	False	False	_	0	0	0	8	miei studenti perchè io seguo gli studenti internazionali	miei studenti perché io seguo gli studenti internazionali	miei studenti perché io seguo gli studenti internazionali
211	SP1	407.25	407.748	0.498	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mhmh	mhmh	mhmh
212	SP2	407.79	410.657	2.867	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	vengono a bologna a studiare tutto il corso non solo	vengono a bologna a studiare tutto il corso non solo	vengono a bologna a studiare tutto il corso non solo
213	SP2	410.7	411.491	0.791	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	per l'erasmus	per l'erasmus	per l' erasmus
214	SP2	412.38	413.683	1.303	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	e:::h	e:::h	eh
215	SP2	413.773	415.83	2.057	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	e loro fanno davvero fatica c(io)[è]	e loro fanno davvero fatica c(io)[è]	e loro fanno davvero fatica cioè
216	SP1	415.49	416.073	0.583	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[a] trovare	[a] trovare	a trovare
217	SP2	416.22	416.697	0.477	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	noi	noi	noi
218	SP2	417.33	418.325	0.995	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	1	alcuni ((sospira))	alcuni {sospira}	alcuni {sospira}
219	SP2	418.403	420.958	2.555	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	9	arrivano poi tornano a casa perchè non trovano casa	arrivano poi tornano a casa perché non trovano casa	arrivano poi tornano a casa perché non trovano casa
220	SP2	421.13	423.556	2.426	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	c(io)è per far capire il livello di::	c(io)è per far capire il livello di::	cioè per far capire il livello di
221	SP2	424.1	426.527	2.427	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	di difficoltà e questo secondo me	di difficoltà e questo secondo me	di difficoltà e questo secondo me
222	SP2	426.59	428.704	2.114	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	sicuramente il comune deve lavorare pe:r	sicuramente il comune deve lavorare pe:r	sicuramente il comune deve lavorare per
223	SP2	428.739	430.583	1.844	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	per rendere più accessibi[le:]	per rendere più accessibi[le:]	per rendere più accessibile
224	SP1	430.04	431.24	1.2	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[sì] anche secondo [me]	[sì] anche secondo [me]	sì anche secondo me
225	SP2	430.82	433.039	2.219	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	[l'abitabili]tà sì non è possibile	[l'abitabili]tà sì non è possibile	l' abitabilità sì non è possibile
226	SP2	434.11	435.108	0.998	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	e:hm	e:hm	ehm
227	SP2	435.144	436.584	1.44	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	poi è un po'	poi è un po'	poi è un po'
228	SP2	436.74	438.861	2.121	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	un po' di lavoro lo farei anche su:	un po' di lavoro lo farei anche su:	un po' di lavoro lo farei anche su
229	SP2	439.55	442.291	2.741	True	0	0	0	0	0	0	0	False	False	False	True	True	230=0.589	0	0	0	10	sul degrado che ogni tanto c'è in alcune stra]de	sul degrado che ogni tanto c'è in alcune stra]de	sul degrado che ogni tanto c' è in alcune strade
230	SP1	441.21	441.799	0.589	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mhmh]	[mhmh]	mhmh
231	SP2	442.61	444.854	2.244	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	sia dal punto di vista de:l	sia dal punto di vista de:l	sia dal punto di vista del
232	SP2	445.45	447.62	2.17	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	appunto come dicevo dei graffiti [del del]	appunto come dicevo dei graffiti [del del]	appunto come dicevo dei graffiti del del
233	SP1	446.91	447.513	0.603	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[sì]	[sì]	sì
234	SP2	447.64	448.53299999999996	0.993	True	0	0	0	0	0	0	1	False	False	False	False	False	_	0	0	0	3	com'è mantenuto	com'è mantenuto	com' è mantenuto
235	SP1	448.6	449.081	0.481	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mhmh	mhmh	mhmh
236	SP2	449.17	454.349	5.279	True	0	0	2	0	0	0	1	False	False	False	False	False	_	0	0	0	14	e:h come son mantenuti i palazzi i portici si può si può migliorare sicuramente	e:h come son mantenuti i palazzi i portici si puo' si puo' migliorare sicuramente	eh come son mantenuti i palazzi i portici si puo' si puo' migliorare sicuramente
237	SP2	454.78	456.379	1.599	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	da quel punto di vista:	da quel punto di vista:	da quel punto di vista
238	SP2	456.47	459.215	2.745	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	c(io)è a- ripeto molta gente:	c(io)è a- ripeto molta gente:	cioè a- ripeto molta gente
239	SP2	459.45	460.542	1.092	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	per strada anche	per strada anche	per strada anche
240	SP1	460.591	461.318	0.727	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mhmh	mhmh	mhmh
241	SP2	461.356	463.405	2.049	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	mh barboni banalmente	mh barboni banalmente	mh barboni banalmente
242	SP2	463.84	465.352	1.512	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	forse neanche chiedono l'elemosina	forse neanche chiedono l'elemosina	forse neanche chiedono l' elemosina
243	SP1	465.444	466.58	1.136	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	esatto che	esatto che	esatto che
244	SP2	466.58	469.03	2.45	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	e:h sì ho capito che è difficile trovare:	e:h sì ho capito che è difficile trovare:	eh sì ho capito che è difficile trovare
245	SP2	469.06	472.0	2.94	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	5	[un modo per] ridurli però:	[un modo per] ridurli pero':	un modo per ridurli pero'
246	SP1	469.17	470.164	0.994	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[xxx]	[xxx]	xxx
247	SP2	472.38	473.483	1.103	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	quello sicuramente:	quello sicuramente:	quello sicuramente
248	SP2	473.551	476.623	3.072	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	13	secondo me è una delle cose su cui si può lavorare a bologna	secondo me è una delle cose su cui si puo' lavorare a bologna	secondo me è una delle cose su cui si puo' lavorare a bologna
249	SP1	477.15	478.862	1.712	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	e a livello di sicurezza	e a livello di sicurezza	e a livello di sicurezza
250	SP1	478.9	482.043	3.143	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	ti senti sicura per esempio in città o::	ti senti sicura per esempio in città o::	ti senti sicura per esempio in città o
251	SP2	482.35	486.026	3.676	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	mh sì non mi sono mai sentita proprio::	mh sì non mi sono mai sentita proprio::	mh sì non mi sono mai sentita proprio
252	SP2	486.34	488.065	1.725	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	mh in pericolo diciamo	mh in pericolo diciamo	mh in pericolo diciamo
253	SP1	488.096	488.63	0.534	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mhmh	mhmh	mhmh
254	SP2	489.11	491.64	2.53	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	chiaro che se sei da solo è una cert'ora,	chiaro che se sei da solo è una cert'ora,	chiaro che se sei da solo è una cert' ora
255	SP2	491.69	493.403	1.713	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	eviti magari qualche strada	eviti magari qualche strada	eviti magari qualche strada
256	SP2	493.72	495.833	2.113	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	fai fai delle strade in cui c'è più:	fai fai delle strade in cui c'è più:	fai fai delle strade in cui c' è più
257	SP2	496.03	497.528	1.498	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	più gente o:	più gente o:	più gente o
258	SP2	498.24	499.23	0.99	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	2	perchè ripeto:	perché ripeto:	perché ripeto
259	SP2	499.307	503.45	4.143	True	0	0	0	0	0	0	0	False	False	False	False	True	260=0.786,261=0.230	0	0	0	12	capita magari che incontri quello ubriaco capita che incontri quello che [mh]	capita magari che incontri quello ubriaco capita che incontri quello che [mh]	capita magari che incontri quello ubriaco capita che incontri quello che mh
260	SP1	501.74	502.526	0.786	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[esatto]	[esatto]	esatto
261	SP1	503.22	505.971	2.751	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	[e] ci sono delle zone secondo te in cui proprio	[e] ci sono delle zone secondo te in cui proprio	e ci sono delle zone secondo te in cui proprio
