match	id_A	token_A	id_B	token_B
0	135-12	prevalentemente	140-12	prevalentemente
0	135-13	xx	140-13	xx
0	135-14	{P}	140-14	{P}
0	135-15	tutte	140-15	tutte
0	135-16	e	140-16	e
0	135-17	due	140-17	due
0	135-18	okay	140-18	okay
0	136-0	tutte	141-0	tutte
0	136-1	e	141-1	e
0	136-2	due	141-2	due
0	136-3	lingue	141-3	lingue
0	136-4	noi	141-4	noi
0	136-5	parliamo	141-5	parliamo
0	136-6	tutte	141-6	tutte
0	136-7	e	141-7	e
0	136-8	due	141-8	due
0	136-9	lingue	141-9	lingue
0	136-10	sì	141-10	sì
0	136-11	dipende	141-11	dipende
0	136-12	quale	141-12	quale
0	136-13	argomento	141-13	argomento
0	136-14	che	141-14	che
0	136-15	parliamo	141-15	parliamo
0	136-16	pero'	141-16	pero'
0	136-17	parliamo	141-17	parliamo
0	136-18	tutte	141-18	tutte
0	136-19	e	141-19	e
0	136-20	due	141-20	due
0	136-21	lingue	141-21	lingue
0	137-0	ah	142-0	ah
0	137-1	tipo	142-1	tipo
0	137-2	ci	142-2	ci
0	137-3	sono	142-3	sono
0	137-4	alcuni	142-4	alcuni
0	137-5	argomenti	142-5	argomenti
0	137-6	che	142-6	che
0	137-7	sono	142-7	sono
0	137-8	più	142-8	più
0	137-9	legati	142-9	legati
0	137-10	a	142-10	a
0	137-11	una	142-11	una
0	137-12	lingua	142-12	lingua
0	138-0	sì	143-0	sì
0	138-1	{P}	143-1	{P}
0	138-2	sì	143-2	sì
0	139-0	per	144-0	per
0	139-1	esempio	144-1	esempio
0	140-0	no	145-0	no
0	140-1	esempio	145-1	esempio
0	140-2	eh	145-2	eh
0	140-3	quando	145-3	quando
0	140-4	noi	145-4	noi
0	140-5	parliamo	145-5	parliamo
0	140-6	qualche	145-6	qualche
0	140-7	argomenti	145-7	argomenti
0	140-8	di	145-8	di
0	140-9	proprio	145-9	proprio
0	140-10	cioè	145-10	cioè
0	140-11	proprio	145-11	proprio
0	140-12	ital-	145-12	ital-
0	140-13	cioè	145-13	cioè
0	140-14	posto	145-14	posto
0	140-15	qui	145-15	qui
0	140-16	allora	145-16	allora
0	140-17	parliamo	145-17	parliamo
0	140-18	come	145-18	come
0	140-19	mh	145-19	mh
0	141-0	come	146-0	come
0	141-1	italiano	146-1	italiano
0	141-2	cioè	146-2	cioè
0	141-3	proprio	146-3	proprio
0	141-4	le	146-4	le
0	141-5	cose	146-5	cose
0	141-6	pero'	146-6	pero'
0	141-7	eh	146-7	eh
0	141-8	quando	146-8	quando
0	141-9	noi	146-9	noi
0	141-10	parliamo	146-10	parliamo
0	141-11	la	146-11	la
0	141-12	roba	146-12	roba
2	141-13	dei	146-13	di
0	141-14	per	146-14	per
0	141-15	la	146-15	la
0	141-16	famiglia	146-16	famiglia
0	143-0	mhmh	148-0	mhmh
0	144-0	mhmh	149-0	mhmh
0	145-0	mhmh	150-0	mhmh
