match	id_A	token_A	id_B	token_B
0	118-5	così	150-0	così
0	118-6	ti	150-1	ti
0	118-7	facciamo	150-2	facciamo
0	118-8	stare	150-3	stare
0	118-9	felice	150-4	felice
0	119-0	ecco	151-0	ecco
0	119-1	qua	151-1	qua
2	120-0	aspe'	152-0	aspetta
0	120-1	x	152-1	x
1	120-2	jà	_	_
0	120-3	digeriamo	152-2	digeriamo
1	121-0	sì	_	_
1	121-1	mi	_	_
1	121-2	fumo	_	_
1	121-3	una	_	_
1	121-4	sigaretta	_	_
